label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
A,0.0,0.0,0.0,0.5156638622283936,-0.2551754117012024,-0.20079506933689117,1.3069055080413818,-0.4120296239852905,-0.40726932883262634,1.7900960445404053,-0.6438980102539062,-0.570473849773407,2.0795884132385254,-0.961880624294281,-0.6980952024459839,0.9272763729095459,-0.14900682866573334,-0.7759557962417603,1.6498000621795654,0.4542669653892517,-1.0533729791641235,1.5708520412445068,0.3283918797969818,-1.0951635837554932,1.3414117097854614,0.0844927430152893,-1.066502571105957,0.581925630569458,0.21198341250419617,-0.7851277589797974,1.4384181499481201,0.8107773065567017,-1.0704463720321655,1.3003262281417847,0.6053456664085388,-1.0164382457733154,0.9603515863418579,0.36972612142562866,-0.9315999746322632,0.31597110629081726,0.5800806879997253,-0.7782796621322632,1.1463141441345215,1.1141763925552368,-0.9487519264221191,1.0144939422607422,0.908318281173706,-0.7739010453224182,0.6927775144577026,0.7098493576049805,-0.6245580911636353,0.12337689846754074,0.9120262861251831,-0.7814780473709106,0.8051501512527466,1.325695276260376,-0.8429229259490967,0.7485920786857605,1.1574026346206665,-0.7035285234451294,0.4678129553794861,1.0071858167648315,-0.5969244837760925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5212059020996094,-0.24531209468841553,-0.1947847604751587,1.2807313203811646,-0.3936516046524048,-0.4090668857097626,1.733359932899475,-0.6292081475257874,-0.5829283595085144,2.0195484161376953,-0.9555440545082092,-0.7216274738311768,0.9253475666046143,-0.1497238725423813,-0.7697516679763794,1.6144009828567505,0.4595450758934021,-1.0584214925765991,1.499787449836731,0.33580201864242554,-1.116064190864563,1.2691208124160767,0.08113246411085129,-1.0998178720474243,0.5875780582427979,0.19492071866989136,-0.7853394150733948,1.3828115463256836,0.811535656452179,-1.0634112358093262,1.2263693809509277,0.6138402819633484,-1.0105235576629639,0.9085173606872559,0.35885024070739746,-0.9349512457847595,0.3205367624759674,0.5472787618637085,-0.7862061858177185,1.1094821691513062,1.0674196481704712,-0.9399926066398621,0.9544777870178223,0.8753856420516968,-0.7528969645500183,0.645322322845459,0.6643023490905762,-0.6052574515342712,0.11893904209136963,0.8637548685073853,-0.7990639805793762,0.7618875503540039,1.2713475227355957,-0.8438770174980164,0.7032192945480347,1.1090837717056274,-0.6941837072372437,0.448656290769577,0.9404184818267822,-0.5866437554359436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5212059020996094,-0.24531209468841553,-0.1947847604751587,1.2807313203811646,-0.3936516046524048,-0.4090668857097626,1.733359932899475,-0.6292081475257874,-0.5829283595085144,2.0195484161376953,-0.9555440545082092,-0.7216274738311768,0.9253475666046143,-0.1497238725423813,-0.7697516679763794,1.6144009828567505,0.4595450758934021,-1.0584214925765991,1.499787449836731,0.33580201864242554,-1.116064190864563,1.2691208124160767,0.08113246411085129,-1.0998178720474243,0.5875780582427979,0.19492071866989136,-0.7853394150733948,1.3828115463256836,0.811535656452179,-1.0634112358093262,1.2263693809509277,0.6138402819633484,-1.0105235576629639,0.9085173606872559,0.35885024070739746,-0.9349512457847595,0.3205367624759674,0.5472787618637085,-0.7862061858177185,1.1094821691513062,1.0674196481704712,-0.9399926066398621,0.9544777870178223,0.8753856420516968,-0.7528969645500183,0.645322322845459,0.6643023490905762,-0.6052574515342712,0.11893904209136963,0.8637548685073853,-0.7990639805793762,0.7618875503540039,1.2713475227355957,-0.8438770174980164,0.7032192945480347,1.1090837717056274,-0.6941837072372437,0.448656290769577,0.9404184818267822,-0.5866437554359436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5256170034408569,-0.25588759779930115,-0.21772921085357666,1.3125109672546387,-0.4140276312828064,-0.44288089871406555,1.7725898027420044,-0.6540706753730774,-0.6206313967704773,2.054462194442749,-0.9987108707427979,-0.7560837864875793,0.921970784664154,-0.17686741054058075,-0.794567883014679,1.6159207820892334,0.4401172399520874,-1.1030628681182861,1.485809564590454,0.30890193581581116,-1.1697198152542114,1.232807993888855,0.04594258591532707,-1.1547882556915283,0.5731920003890991,0.16845566034317017,-0.801918625831604,1.3901400566101074,0.8107203841209412,-1.0947364568710327,1.222204327583313,0.6108531951904297,-1.040531873703003,0.8831037878990173,0.34530994296073914,-0.9595605134963989,0.3029721677303314,0.5331202149391174,-0.7975955605506897,1.1009845733642578,1.080646276473999,-0.9617947340011597,0.9483963251113892,0.8922727108001709,-0.7725995182991028,0.6369088292121887,0.6770607233047485,-0.6199012994766235,0.10010068118572235,0.8662030100822449,-0.8065980672836304,0.7596859931945801,1.2810609340667725,-0.8524342775344849,0.6854379773139954,1.116355299949646,-0.6988770961761475,0.42113280296325684,0.9368045330047607,-0.5883130431175232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5156620144844055,-0.2408876270055771,-0.19829191267490387,1.3048627376556396,-0.4040696620941162,-0.40992024540901184,1.7723419666290283,-0.6515136957168579,-0.580583393573761,2.065450668334961,-0.98201584815979,-0.7152095437049866,0.9487169981002808,-0.1571347415447235,-0.7573104500770569,1.627355933189392,0.4601305425167084,-1.0510631799697876,1.5340908765792847,0.35199224948883057,-1.1127771139144897,1.318114995956421,0.1103714108467102,-1.0979642868041992,0.6066891551017761,0.19076357781887054,-0.7717108130455017,1.404528021812439,0.8268217444419861,-1.061788558959961,1.2498464584350586,0.6310046315193176,-1.017531156539917,0.932193398475647,0.3741990923881531,-0.9418834447860718,0.34029749035835266,0.5562725067138672,-0.7727082967758179,1.1332957744598389,1.0971341133117676,-0.9407008290290833,0.9758942127227783,0.9030839204788208,-0.7620885372161865,0.6669168472290039,0.6833186745643616,-0.6133277416229248,0.13985706865787506,0.8922128677368164,-0.7850843667984009,0.7953047156333923,1.303835153579712,-0.8371217250823975,0.7232649326324463,1.143068552017212,-0.6918467283248901,0.4645612835884094,0.9745630621910095,-0.584194004535675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5156620144844055,-0.2408876270055771,-0.19829191267490387,1.3048627376556396,-0.4040696620941162,-0.40992024540901184,1.7723419666290283,-0.6515136957168579,-0.580583393573761,2.065450668334961,-0.98201584815979,-0.7152095437049866,0.9487169981002808,-0.1571347415447235,-0.7573104500770569,1.627355933189392,0.4601305425167084,-1.0510631799697876,1.5340908765792847,0.35199224948883057,-1.1127771139144897,1.318114995956421,0.1103714108467102,-1.0979642868041992,0.6066891551017761,0.19076357781887054,-0.7717108130455017,1.404528021812439,0.8268217444419861,-1.061788558959961,1.2498464584350586,0.6310046315193176,-1.017531156539917,0.932193398475647,0.3741990923881531,-0.9418834447860718,0.34029749035835266,0.5562725067138672,-0.7727082967758179,1.1332957744598389,1.0971341133117676,-0.9407008290290833,0.9758942127227783,0.9030839204788208,-0.7620885372161865,0.6669168472290039,0.6833186745643616,-0.6133277416229248,0.13985706865787506,0.8922128677368164,-0.7850843667984009,0.7953047156333923,1.303835153579712,-0.8371217250823975,0.7232649326324463,1.143068552017212,-0.6918467283248901,0.4645612835884094,0.9745630621910095,-0.584194004535675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.49930819869041443,-0.23786473274230957,-0.19797654449939728,1.2768815755844116,-0.38849303126335144,-0.4054611027240753,1.7562824487686157,-0.6221745610237122,-0.5703176856040955,2.0460493564605713,-0.9293323755264282,-0.6978743076324463,0.9299429655075073,-0.14240559935569763,-0.7711972594261169,1.632056713104248,0.46433451771736145,-1.0466816425323486,1.484248161315918,0.32174909114837646,-1.0844382047653198,1.229965329170227,0.06703387945890427,-1.0520538091659546,0.5828929543495178,0.22447840869426727,-0.7809258699417114,1.4135591983795166,0.8332738280296326,-1.0482312440872192,1.2437539100646973,0.6333522200584412,-0.9911044239997864,0.9091287851333618,0.39427420496940613,-0.9096578359603882,0.3188216984272003,0.592770516872406,-0.7751896977424622,1.1124320030212402,1.131714940071106,-0.9318680763244629,0.9671964645385742,0.9353833198547363,-0.757959246635437,0.6611989736557007,0.7314316630363464,-0.6148807406425476,0.13000336289405823,0.9226802587509155,-0.7791005373001099,0.7956634759902954,1.3301239013671875,-0.8301658034324646,0.7216630578041077,1.168407678604126,-0.6867148876190186,0.4519520103931427,1.0111949443817139,-0.5811676383018494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.49930819869041443,-0.23786473274230957,-0.19797654449939728,1.2768815755844116,-0.38849303126335144,-0.4054611027240753,1.7562824487686157,-0.6221745610237122,-0.5703176856040955,2.0460493564605713,-0.9293323755264282,-0.6978743076324463,0.9299429655075073,-0.14240559935569763,-0.7711972594261169,1.632056713104248,0.46433451771736145,-1.0466816425323486,1.484248161315918,0.32174909114837646,-1.0844382047653198,1.229965329170227,0.06703387945890427,-1.0520538091659546,0.5828929543495178,0.22447840869426727,-0.7809258699417114,1.4135591983795166,0.8332738280296326,-1.0482312440872192,1.2437539100646973,0.6333522200584412,-0.9911044239997864,0.9091287851333618,0.39427420496940613,-0.9096578359603882,0.3188216984272003,0.592770516872406,-0.7751896977424622,1.1124320030212402,1.131714940071106,-0.9318680763244629,0.9671964645385742,0.9353833198547363,-0.757959246635437,0.6611989736557007,0.7314316630363464,-0.6148807406425476,0.13000336289405823,0.9226802587509155,-0.7791005373001099,0.7956634759902954,1.3301239013671875,-0.8301658034324646,0.7216630578041077,1.168407678604126,-0.6867148876190186,0.4519520103931427,1.0111949443817139,-0.5811676383018494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5248633027076721,-0.24932655692100525,-0.19832639396190643,1.29863440990448,-0.37868940830230713,-0.4100041687488556,1.7646018266677856,-0.6094100475311279,-0.5808417797088623,2.0536742210388184,-0.9351388812065125,-0.7120428085327148,0.9211052060127258,-0.14186549186706543,-0.7700827717781067,1.6594271659851074,0.4698581397533417,-1.0464800596237183,1.4795689582824707,0.3358565866947174,-1.0852603912353516,1.2211302518844604,0.09073498845100403,-1.0555496215820312,0.5811561942100525,0.21846668422222137,-0.7839195132255554,1.4174948930740356,0.827378511428833,-1.0444871187210083,1.2390241622924805,0.6291729211807251,-0.9832180142402649,0.9148405194282532,0.38419806957244873,-0.904441773891449,0.318760484457016,0.5803539156913757,-0.7835379838943481,1.115591049194336,1.101850986480713,-0.9237402677536011,0.9581142067909241,0.9081483483314514,-0.7364705204963684,0.6574693322181702,0.706373393535614,-0.5926966071128845,0.1288938671350479,0.9046216607093811,-0.7954596281051636,0.788822591304779,1.304855465888977,-0.8252643942832947,0.7135682106018066,1.1450538635253906,-0.6693896651268005,0.4545794129371643,0.9857349991798401,-0.5625327229499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5248633027076721,-0.24932655692100525,-0.19832639396190643,1.29863440990448,-0.37868940830230713,-0.4100041687488556,1.7646018266677856,-0.6094100475311279,-0.5808417797088623,2.0536742210388184,-0.9351388812065125,-0.7120428085327148,0.9211052060127258,-0.14186549186706543,-0.7700827717781067,1.6594271659851074,0.4698581397533417,-1.0464800596237183,1.4795689582824707,0.3358565866947174,-1.0852603912353516,1.2211302518844604,0.09073498845100403,-1.0555496215820312,0.5811561942100525,0.21846668422222137,-0.7839195132255554,1.4174948930740356,0.827378511428833,-1.0444871187210083,1.2390241622924805,0.6291729211807251,-0.9832180142402649,0.9148405194282532,0.38419806957244873,-0.904441773891449,0.318760484457016,0.5803539156913757,-0.7835379838943481,1.115591049194336,1.101850986480713,-0.9237402677536011,0.9581142067909241,0.9081483483314514,-0.7364705204963684,0.6574693322181702,0.706373393535614,-0.5926966071128845,0.1288938671350479,0.9046216607093811,-0.7954596281051636,0.788822591304779,1.304855465888977,-0.8252643942832947,0.7135682106018066,1.1450538635253906,-0.6693896651268005,0.4545794129371643,0.9857349991798401,-0.5625327229499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5451462864875793,-0.27615097165107727,-0.14191502332687378,1.3562018871307373,-0.4341100752353668,-0.35030630230903625,1.851505160331726,-0.6890429258346558,-0.5238624811172485,2.133420944213867,-1.039316177368164,-0.667315661907196,0.9249205589294434,-0.19726066291332245,-0.7779620885848999,1.7041977643966675,0.4685722291469574,-1.0347950458526611,1.5887556076049805,0.35742342472076416,-1.050383448600769,1.3410991430282593,0.10930617898702621,-0.9984816908836365,0.5523544549942017,0.20921611785888672,-0.806928277015686,1.4585734605789185,0.8530325293540955,-1.044600009918213,1.328414797782898,0.6694185137748718,-0.9633272290229797,1.0004254579544067,0.41487041115760803,-0.8716127276420593,0.28022271394729614,0.611112654209137,-0.8104835152626038,1.1394668817520142,1.1582021713256836,-0.9242281913757324,0.9998946189880371,0.9700145125389099,-0.7296812534332275,0.6994249224662781,0.7550229430198669,-0.5875583291053772,0.08784417062997818,0.9680609107017517,-0.8198314905166626,0.7990508675575256,1.372346043586731,-0.8366757035255432,0.7104111909866333,1.215427279472351,-0.6728160381317139,0.43966472148895264,1.0585286617279053,-0.5638677477836609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5451462864875793,-0.27615097165107727,-0.14191502332687378,1.3562018871307373,-0.4341100752353668,-0.35030630230903625,1.851505160331726,-0.6890429258346558,-0.5238624811172485,2.133420944213867,-1.039316177368164,-0.667315661907196,0.9249205589294434,-0.19726066291332245,-0.7779620885848999,1.7041977643966675,0.4685722291469574,-1.0347950458526611,1.5887556076049805,0.35742342472076416,-1.050383448600769,1.3410991430282593,0.10930617898702621,-0.9984816908836365,0.5523544549942017,0.20921611785888672,-0.806928277015686,1.4585734605789185,0.8530325293540955,-1.044600009918213,1.328414797782898,0.6694185137748718,-0.9633272290229797,1.0004254579544067,0.41487041115760803,-0.8716127276420593,0.28022271394729614,0.611112654209137,-0.8104835152626038,1.1394668817520142,1.1582021713256836,-0.9242281913757324,0.9998946189880371,0.9700145125389099,-0.7296812534332275,0.6994249224662781,0.7550229430198669,-0.5875583291053772,0.08784417062997818,0.9680609107017517,-0.8198314905166626,0.7990508675575256,1.372346043586731,-0.8366757035255432,0.7104111909866333,1.215427279472351,-0.6728160381317139,0.43966472148895264,1.0585286617279053,-0.5638677477836609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5284574031829834,-0.26724013686180115,-0.1529114842414856,1.312703013420105,-0.3928135633468628,-0.3580746054649353,1.7960628271102905,-0.635405957698822,-0.527734637260437,2.0751383304595947,-0.9761344194412231,-0.6655706167221069,0.8996186852455139,-0.14308491349220276,-0.7762553691864014,1.6775140762329102,0.4995824992656708,-1.0358413457870483,1.5556107759475708,0.3746466636657715,-1.0511562824249268,1.305149793624878,0.12185540050268173,-1.000522255897522,0.5434814691543579,0.2432665079832077,-0.8033985495567322,1.4394056797027588,0.8620069026947021,-1.054927110671997,1.2861562967300415,0.6567499041557312,-0.9735637903213501,0.9567294120788574,0.4102821350097656,-0.8768759965896606,0.27347081899642944,0.6174762845039368,-0.8071448802947998,1.1248672008514404,1.155826210975647,-0.9394989609718323,0.9702485799789429,0.9511772990226746,-0.7374552488327026,0.6664282083511353,0.7423796057701111,-0.5823112726211548,0.07276163250207901,0.9403005838394165,-0.8175922632217407,0.7618627548217773,1.36423921585083,-0.8455837965011597,0.682257354259491,1.202384352684021,-0.6778880953788757,0.4151023328304291,1.0420475006103516,-0.5610401630401611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5284574031829834,-0.26724013686180115,-0.1529114842414856,1.312703013420105,-0.3928135633468628,-0.3580746054649353,1.7960628271102905,-0.635405957698822,-0.527734637260437,2.0751383304595947,-0.9761344194412231,-0.6655706167221069,0.8996186852455139,-0.14308491349220276,-0.7762553691864014,1.6775140762329102,0.4995824992656708,-1.0358413457870483,1.5556107759475708,0.3746466636657715,-1.0511562824249268,1.305149793624878,0.12185540050268173,-1.000522255897522,0.5434814691543579,0.2432665079832077,-0.8033985495567322,1.4394056797027588,0.8620069026947021,-1.054927110671997,1.2861562967300415,0.6567499041557312,-0.9735637903213501,0.9567294120788574,0.4102821350097656,-0.8768759965896606,0.27347081899642944,0.6174762845039368,-0.8071448802947998,1.1248672008514404,1.155826210975647,-0.9394989609718323,0.9702485799789429,0.9511772990226746,-0.7374552488327026,0.6664282083511353,0.7423796057701111,-0.5823112726211548,0.07276163250207901,0.9403005838394165,-0.8175922632217407,0.7618627548217773,1.36423921585083,-0.8455837965011597,0.682257354259491,1.202384352684021,-0.6778880953788757,0.4151023328304291,1.0420475006103516,-0.5610401630401611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5598831176757812,-0.2299376130104065,-0.21275240182876587,1.3376466035842896,-0.3763923943042755,-0.4393358826637268,1.7945460081100464,-0.6236699819564819,-0.6249547600746155,2.103419065475464,-0.9511248469352722,-0.7701017260551453,0.9286734461784363,-0.14164550602436066,-0.7747892737388611,1.6253447532653809,0.4859709143638611,-1.1125651597976685,1.5406569242477417,0.3636547327041626,-1.2103166580200195,1.3110414743423462,0.09430145472288132,-1.2114295959472656,0.5675750970840454,0.22016113996505737,-0.7933394908905029,1.3812814950942993,0.8734959363937378,-1.108444094657898,1.2484619617462158,0.6600913405418396,-1.0627321004867554,0.939086377620697,0.3832436501979828,-0.9851181507110596,0.2885390520095825,0.5809316039085388,-0.8047806024551392,1.0876741409301758,1.1341012716293335,-0.9955152869224548,0.9470200538635254,0.9272758960723877,-0.7959102392196655,0.649966835975647,0.7071501612663269,-0.6277225613594055,0.0771530494093895,0.9031388759613037,-0.8302342295646667,0.7464675307273865,1.3381891250610352,-0.8821156620979309,0.6716607213020325,1.1721632480621338,-0.711620032787323,0.4076356887817383,0.9963389039039612,-0.5848063230514526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.5456878542900085,-0.2440621554851532,-0.19672517478466034,1.328462839126587,-0.39895331859588623,-0.4272570312023163,1.7787857055664062,-0.664303183555603,-0.6161370277404785,2.064520835876465,-1.0090553760528564,-0.7627460956573486,0.8855569958686829,-0.1850663125514984,-0.8126741051673889,1.6161556243896484,0.4643106460571289,-1.1564851999282837,1.5711675882339478,0.4034906327724457,-1.243464469909668,1.3506426811218262,0.16401976346969604,-1.233339548110962,0.510420024394989,0.18504363298416138,-0.8397799134254456,1.3580833673477173,0.8718616366386414,-1.1692829132080078,1.2374708652496338,0.6829789876937866,-1.103668212890625,0.9459760189056396,0.4002041220664978,-1.007190465927124,0.2327476441860199,0.5545762181282043,-0.8551750183105469,1.051180362701416,1.1305968761444092,-1.0545614957809448,0.932809054851532,0.941161036491394,-0.8375189900398254,0.6656820774078369,0.7156608700752258,-0.6533355116844177,0.02836795337498188,0.8899316191673279,-0.8821113705635071,0.7232133746147156,1.3349080085754395,-0.9232158064842224,0.6650981903076172,1.18228280544281,-0.7326832413673401,0.4150482416152954,1.0015872716903687,-0.5918031334877014,0.0,0.0,0.0,-0.46867889165878296,-0.3283492624759674,-0.23082658648490906,-1.0822211503982544,-0.6400585770606995,-0.4639432430267334,-1.566119909286499,-0.88118577003479,-0.6357133984565735,-1.881734013557434,-1.1981076002120972,-0.8092154860496521,-0.4641565680503845,-0.5328263640403748,-0.9546775221824646,-1.378345251083374,-0.008536477573215961,-1.2587467432022095,-1.1904164552688599,-0.04270431399345398,-1.3243062496185303,-0.9376490712165833,-0.21309131383895874,-1.34368896484375,-0.16524893045425415,-0.11616150289773941,-0.9793872237205505,-1.1740813255310059,0.39147645235061646,-1.2462834119796753,-0.964113175868988,0.2828209102153778,-1.163048267364502,-0.6867446899414062,0.1499064564704895,-1.1371556520462036,0.01866329088807106,0.30907201766967773,-0.9900526404380798,-0.9276725649833679,0.7041770219802856,-1.2273496389389038,-0.7363744378089905,0.5807159543037415,-1.034195899963379,-0.443655788898468,0.4501810371875763,-0.9176919460296631,0.1077837198972702,0.7068069577217102,-1.0076290369033813,-0.5972762107849121,0.9505597352981567,-1.2248823642730713,-0.494243860244751,0.8170850276947021,-1.1427568197250366,-0.25584378838539124,0.7005693316459656,-1.081727147102356
